execution_tier,is_today_action,action_rank,action_type,priority,priority_score,Campaign Name,Ad Group Name,diagnosis_object,diagnosis_level,Spend,Sales,Orders,ACOS,Clicks,data_sufficiency,confidence,operation_risk,estimated_savings,estimated_opportunity,spend_share,materiality_level,priority_reason,downgrade_reason,recommendation_reason
P2,False,9999,提高竞价,高,70,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,rubber cutting board,Targeting,20.19,193.42000000000002,3.0,0.10438424154689277,18.0,充分,高,高,0.0,193.42000000000002,0.0023716835781762828,高,影响层级 高；预估节省 $0.00；预估机会 193.42；花费占比 0.24%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 10.44% 低于目标的 70%，具备放量空间。
P2,False,9999,提高竞价,高,70,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,rubber cutting board,搜索词,16.59,193.42000000000002,3.0,0.08577189535725363,15.0,充分,高,高,0.0,193.42000000000002,0.001948797947595073,高,影响层级 高；预估节省 $0.00；预估机会 193.42；花费占比 0.19%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 8.58% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,提高竞价,高,69,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,wood fibre cutting board,Targeting,18.09,156.21,3.0,0.11580564624543882,16.0,充分,高,高,0.0,156.21,0.002125000293670577,高,影响层级 高；预估节省 $0.00；预估机会 156.21；花费占比 0.21%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 11.58% 低于目标的 70%，具备放量空间。
P2,False,9999,提取精准投放,中,69,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,wood fibre cutting board,搜索词,15.709999999999999,156.21,3.0,0.10056974585493886,14.0,一般,高,中,0.0,156.21,0.0018454259045641108,高,影响层级 高；预估节省 $0.00；预估机会 156.21；花费占比 0.18%；数据充分性 一般；置信度 高。,超出本周重点数量上限，降级为待观察,搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,提取精准投放,中,69,SP_costco_转化_自动_自动_紧密匹配-仅降,SP_costco_转化_自动_自动_紧密匹配-仅降,cutting boards for kitchen,搜索词,11.48,155.85,3.0,0.07366057106191852,8.0,一般,高,中,0.0,155.85,0.00134853528863119,高,影响层级 高；预估节省 $0.00；预估机会 155.85；花费占比 0.13%；数据充分性 一般；置信度 高。,超出本周重点数量上限，降级为待观察,搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,降低竞价,高,67,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,"asin=""B0CTS1XLH3""",Targeting,25.529999999999998,0.0,0.0,inf,22.0,充分,中,中,25.529999999999998,0.0,0.002998963930205076,高,影响层级 高；预估节省 $25.53；预估机会 0.00；花费占比 0.30%；数据充分性 充分；置信度 中。,超出本周重点数量上限，降级为待观察,点击 22 次、花费 $25.53 且无订单，但相关性仍需人工复核。；曝光 3679 且 CTR 0.60% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提高竞价,高,66,SP_costco木_引流_自动_自动_紧密匹配-仅降,广告组 - 2024-07-16 16:02:40.949,wood fiber cutting board,搜索词,34.06000000000001,198.87,3.0,0.17126766229194956,23.0,充分,中,高,0.0,198.87,0.0040009679382211095,高,影响层级 高；预估节省 $0.00；预估机会 198.87；花费占比 0.40%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 17.13% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。；曝光 7811 且 CTR 0.29% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,检查 Listing,中,65,SP_新凹槽款_转化_关键词_手动_wood fiber-提降,广告组 - 2025-05-20 14:22:02.869,wood fiber cutting board,搜索词,199.01,545.4,15.0,0.36488815548221487,149.0,充分,中,中,35.390000000000015,0.0,0.023377352594990686,高,影响层级 高；预估节省 $35.39；预估机会 0.00；花费占比 2.34%；数据充分性 充分；置信度 中。,超出本周重点数量上限，降级为待观察,曝光 25011 且 CTR 0.60% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,降低竞价,高,65,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurean,Targeting,24.400000000000002,0.0,0.0,inf,34.0,充分,中,中,24.400000000000002,0.0,0.002866224829494864,高,影响层级 高；预估节省 $24.40；预估机会 0.00；花费占比 0.29%；数据充分性 充分；置信度 中。,超出本周重点数量上限，降级为待观察,点击 34 次、花费 $24.40 且无订单，但相关性仍需人工复核。；CTR 3.31% 高于账户平均，但 CVR 0.00% 明显偏低。
P2,False,9999,提高竞价,高,65,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,"asin=""B003IP68UA""",Targeting,22.149999999999995,135.64,3.0,0.16329991153052195,22.0,充分,高,高,0.0,135.64,0.0026019213103816072,高,影响层级 高；预估节省 $0.00；预估机会 135.64；花费占比 0.26%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 16.33% 低于目标的 70%，具备放量空间。
P2,False,9999,提高竞价,高,65,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,b003ip68ua,搜索词,19.599999999999994,135.64,3.0,0.14450014744913003,19.0,充分,高,高,0.0,135.64,0.0023023773220532504,高,影响层级 高；预估节省 $0.00；预估机会 135.64；花费占比 0.23%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核；超出本周重点数量上限，降级为待观察,订单 3 个且 ACOS 14.45% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,降低竞价,高,64,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,wood cutting board,Targeting,23.54,0.0,0.0,inf,21.0,充分,中,中,23.54,0.0,0.002765202151078241,高,影响层级 高；预估节省 $23.54；预估机会 0.00；花费占比 0.28%；数据充分性 充分；置信度 中。,,点击 21 次、花费 $23.54 且无订单，但相关性仍需人工复核。；CTR 4.39% 高于账户平均，但 CVR 0.00% 明显偏低。
P2,False,9999,检查 Listing,中,63,SP_基础套装_转化_自动_自动_紧密匹配-提降,广告组 - 2025-07-18 16:29:48.730,cutting board,搜索词,153.84,448.11,8.0,0.34330856262971143,104.0,充分,中,中,19.40700000000001,0.0,0.01807131261350368,高,影响层级 高；预估节省 $19.41；预估机会 0.00；花费占比 1.81%；数据充分性 充分；置信度 中。,,曝光 24256 且 CTR 0.43% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提高竞价,高,63,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,composite cutting board,Targeting,26.65,149.18,3.0,0.1786432497653841,26.0,充分,中,高,0.0,149.18,0.0031305283486081194,高,影响层级 高；预估节省 $0.00；预估机会 149.18；花费占比 0.31%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核,订单 3 个且 ACOS 17.86% 低于目标的 70%，具备放量空间。；曝光 6151 且 CTR 0.42% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提高竞价,高,63,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,composite cutting board,搜索词,26.65,149.18,3.0,0.1786432497653841,26.0,充分,中,高,0.0,149.18,0.0031305283486081194,高,影响层级 高；预估节省 $0.00；预估机会 149.18；花费占比 0.31%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核,订单 3 个且 ACOS 17.86% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。；曝光 6151 且 CTR 0.42% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,降低竞价,高,63,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,planche a decouper,Targeting,23.129999999999995,0.0,0.0,inf,16.0,充分,中,中,23.129999999999995,0.0,0.00271704017648427,高,影响层级 高；预估节省 $23.13；预估机会 0.00；花费占比 0.27%；数据充分性 充分；置信度 中。,,点击 16 次、花费 $23.13 且无订单，但相关性仍需人工复核。；曝光 6362 且 CTR 0.25% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提高竞价,高,62,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,bestcook cutting board,Targeting,16.880000000000003,142.97,2.0,0.11806672728544451,17.0,充分,高,高,0.0,142.97,0.001982863734503004,高,影响层级 高；预估节省 $0.00；预估机会 142.97；花费占比 0.20%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核,订单 2 个且 ACOS 11.81% 低于目标的 70%，具备放量空间。
P2,False,9999,提高竞价,高,62,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,bestcook cutting board,搜索词,16.880000000000003,142.97,2.0,0.11806672728544451,17.0,充分,高,高,0.0,142.97,0.001982863734503004,高,影响层级 高；预估节省 $0.00；预估机会 142.97；花费占比 0.20%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核,订单 2 个且 ACOS 11.81% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,提高竞价,高,61,SP_基础套装_引流_关键词_手动_大词_广泛,大词,epicurean cutting boards,搜索词,14.41,137.68,2.0,0.10466298663567693,15.0,充分,高,高,0.0,137.68,0.0016927172046320076,高,影响层级 高；预估节省 $0.00；预估机会 137.68；花费占比 0.17%；数据充分性 充分；置信度 高。,操作风险较高，需要人工复核,订单 2 个且 ACOS 10.47% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,提高竞价,高,59,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,epicurean cutting board canada,搜索词,22.25,127.77000000000001,3.0,0.17414103467167566,19.0,充分,中,高,0.0,127.77000000000001,0.002613668133453308,高,影响层级 高；预估节省 $0.00；预估机会 127.77；花费占比 0.26%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核,订单 3 个且 ACOS 17.41% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。；曝光 4880 且 CTR 0.39% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提取精准投放,中,59,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,non plastic cutting boards,搜索词,11.459999999999999,124.83000000000001,2.0,0.09180485460225905,11.0,一般,高,中,0.0,124.83000000000001,0.0013461859240168498,高,影响层级 高；预估节省 $0.00；预估机会 124.83；花费占比 0.13%；数据充分性 一般；置信度 高。,,搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。
P2,False,9999,降低竞价,高,58,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,"asin=""B001CCUKQ4""",Targeting,28.09,61.129999999999995,2.0,0.4595125143137576,27.0,充分,中,中,9.751000000000001,0.0,0.0032996826008406034,中,影响层级 中；预估节省 $9.75；预估机会 0.00；花费占比 0.33%；数据充分性 充分；置信度 中。,,已有订单但 ACOS 45.95% 高于目标 30.00%。
P2,False,9999,提高竞价,高,58,SP_costco_转化_关键词_手动_出单词_精准,SP_costco_转化_关键词_手动_出单词,composite cutting board,搜索词,27.63,142.54,2.0,0.1938403255226603,16.0,充分,中,高,0.0,142.54,0.0032456472147107816,高,影响层级 高；预估节省 $0.00；预估机会 142.54；花费占比 0.32%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核,订单 2 个且 ACOS 19.38% 低于目标的 70%，具备放量空间。；搜索词已有稳定转化且 ACOS 健康，建议单独提取为精准投放。；曝光 4110 且 CTR 0.39% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,提高竞价,高,58,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,epicurean cutting board canada,Targeting,20.09,127.77000000000001,3.0,0.15723565782265006,17.0,充分,中,高,0.0,127.77000000000001,0.002359936755104582,高,影响层级 高；预估节省 $0.00；预估机会 127.77；花费占比 0.24%；数据充分性 充分；置信度 中。,操作风险较高，需要人工复核,订单 3 个且 ACOS 15.72% 低于目标的 70%，具备放量空间。；曝光 4702 且 CTR 0.36% 偏低，建议检查主图、标题、价格和相关性。
P2,False,9999,降低竞价,高,58,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurean cutting boards,搜索词,19.400000000000002,0.0,0.0,inf,28.0,充分,中,中,19.400000000000002,0.0,0.002278883675909851,高,影响层级 高；预估节省 $19.40；预估机会 0.00；花费占比 0.23%；数据充分性 充分；置信度 中。,,点击 28 次、花费 $19.40 且无订单，但相关性仍需人工复核。；CTR 3.07% 高于账户平均，但 CVR 0.00% 明显偏低。
P2,False,9999,降低竞价,中,57,SP_costco木_引流_自动_自动_紧密匹配-仅降,广告组 - 2024-07-16 16:02:40.949,bestcook wood fiber cutting board,搜索词,33.79,55.99,1.0,0.603500625111627,23.0,一般,中,中,16.993,0.0,0.003969251515927518,高,影响层级 高；预估节省 $16.99；预估机会 0.00；花费占比 0.40%；数据充分性 一般；置信度 中。,,已有订单但 ACOS 60.35% 高于目标 30.00%。
P2,False,9999,降低竞价,高,57,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,"category=""Kitchen Utensils & Gadgets""",Targeting,18.79,0.0,0.0,inf,17.0,充分,中,中,18.79,0.0,0.002207228055172479,高,影响层级 高；预估节省 $18.79；预估机会 0.00；花费占比 0.22%；数据充分性 充分；置信度 中。,,点击 17 次、花费 $18.79 且无订单，但相关性仍需人工复核。；CTR 10.90% 高于账户平均，但 CVR 0.00% 明显偏低。
